Unnamed: 0,Reactant1,Reactant2,Solvents,Solvent1,Solvent2,Reagents,Reagent1,Reagent2,Reagent3,Reagent4,Reagent5,ddG,ee,index,temperature
73,Fc1ccc(-c2cccs2)cc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.Fc1ccc(-c2cccs2)cc1.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,75,80
74,c1ccc(-c2ccc3occc3c2)cc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2].c1ccc(-c2ccc3occc3c2)cc1,O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,76,80
75,Cn1cccc1C=O,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.Cn1cccc1C=O.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,77,80
76,COc1ccc(-c2ccco2)cc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.COc1ccc(-c2ccco2)cc1.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,78,80
77,Clc1ccc(-c2cccs2)cc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.Clc1ccc(-c2cccs2)cc1.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.939314190225472,0.97,79,80
78,COc1ccc(-c2cccs2)cc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.COc1ccc(-c2cccs2)cc1.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,80,80
79,COC(=O)c1ccco1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.COC(=O)c1ccco1.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,81,80
80,c1ccc2occc2c1,C1CCN(CC23C4C5C6C2[Fe]56432789C3C2C7C8C39)C1,CC(=O)N(C)C.O,CC(=O)N(C)C,O,C1CCN(CC23C4C5C6C2[Fe]56432789C3C2C7C8C39)C1.CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2].c1ccc2occc2c1,O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.2276749533908613,0.98,82,80
81,COC(=O)c1cccs1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.COC(=O)c1cccs1.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,83,80
82,c1ccc2occc2c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7(C(C)(C)O)C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7(C(C)(C)O)C28.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2].c1ccc2occc2c1,O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.2276749533908613,0.98,84,80
83,COc1ccc2occc2c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.COc1ccc2occc2c1.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,85,80
84,c1ccc(-c2ccco2)cc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2].c1ccc(-c2ccco2)cc1,O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,86,80
85,c1ccc2occc2c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2].c1ccc2occc2c1,O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,87,80
86,c1ccc2occc2c1,C1CCN(CC23C4C5C6C2[Fe]56432789C3C2C7C8C39)CC1,CC(=O)N(C)C.O,CC(=O)N(C)C,O,C1CCN(CC23C4C5C6C2[Fe]56432789C3C2C7C8C39)CC1.CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2].c1ccc2occc2c1,O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.2276749533908613,0.98,88,80
87,c1ccc2occc2c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7(P(=O)(c1ccccc1)c1ccccc1)C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7(P(=O)(c1ccccc1)c1ccccc1)C28.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2].c1ccc2occc2c1,O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,89,80
88,CC(C)c1ccc2occc2c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(C)c1ccc2occc2c1.CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,90,80
89,c1ccc2occc2c1,CCCN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CCCN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2].c1ccc2occc2c1,O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,91,80
90,Cc1cc(C)c2occc2c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.Cc1cc(C)c2occc2c1.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,92,80
91,Cc1ccc2occc2c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.Cc1ccc2occc2c1.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.939314190225472,0.97,93,80
92,CC(C)(C)c1cccc2ccoc12,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(C)(C)c1cccc2ccoc12.CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.2276749533908613,0.98,94,80
93,O=Cc1cccs1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=C1C=CC(=O)C=C1.O=Cc1cccs1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.2276749533908613,0.98,95,80
94,CC(=O)c1ccco1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(=O)c1ccco1.CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,96,80
95,CC(=O)c1cccs1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(=O)c1cccs1.CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.939314190225472,0.97,97,80
96,Cc1cccs1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.Cc1cccs1.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.939314190225472,0.97,98,80
97,Clc1cccc2ccoc12,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.Clc1cccc2ccoc12.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,99,80
98,c1ccc2occc2c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7(C(O)(c1ccccc1)c1ccccc1)C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7(C(O)(c1ccccc1)c1ccccc1)C28.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2].c1ccc2occc2c1,O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,100,80
99,Cn1ccc2cc(Cl)ccc21,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.Cn1ccc2cc(Cl)ccc21.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,101,80
100,Clc1ccc2occc2c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.Clc1ccc2occc2c1.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,102,80
101,Cc1ccoc1C,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.Cc1ccoc1C.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.939314190225472,0.97,103,80
102,Fc1ccc2occc2c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.Fc1ccc2occc2c1.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,104,80
103,CCOC(=O)/C=C/c1cccn1C,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CCOC(=O)/C=C/c1cccn1C.CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.573335745545289,0.95,105,80
104,COC(=O)c1cccn1C,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.COC(=O)c1cccn1C.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.2276749533908613,0.98,106,80
105,c1ccc(-c2ccsc2)cc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2].c1ccc(-c2ccsc2)cc1,O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.2276749533908613,0.98,107,80
106,c1ccc2occc2c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7(C=O)C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7(C=O)C28.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2].c1ccc2occc2c1,O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.939314190225472,0.97,108,80
107,Cc1ccco1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.Cc1ccco1.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.573335745545289,0.95,109,80
108,Cc1ccc2sccc2c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.Cc1ccc2sccc2c1.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,110,80
109,O=C(C(=O)c1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,C1CCOC1,C1CCOC1,,CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C(C(=O)c1ccccc1)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O,1.8169259302134253,0.86,111,80
110,O=C(C(=O)c1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,C1CCOC1,C1CCOC1,,CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.C[C@H](NC(=O)OC(C)(C)C)C(=O)O.O=C(C(=O)c1ccccc1)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],C[C@H](NC(=O)OC(C)(C)C)C(=O)O,1.246340129477501,0.71,112,80
111,O=C(C(=O)c1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,C1CCOC1,C1CCOC1,,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C(C(=O)c1ccccc1)c1ccccc1.[Br-].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,1.5832811668746982,0.81,113,80
